icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
F10980,F10980,10,"Alcohol use, unspecified with alcohol-induced anxiety disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with alcohol-induced anxiety disorder",MBD017,Alcohol-related disorders,MBD005; MBD017,Anxiety and fear-related disorders; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
F10988,F10988,10,"Alcohol use, unspecified with other alcohol-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with other alcohol-induced disorder",MBD017,Alcohol-related disorders,MBD017,Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
F1099,F1099,10,"Alcohol use, unspecified with unspecified alcohol-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use, unspecified with unspecified alcohol-induced disorder",MBD017,Alcohol-related disorders,MBD017,Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
G312,G312,10,Degeneration of nervous system due to alcohol,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Degeneration of nervous system due to alcohol,MBD017,Alcohol-related disorders,MBD017; NVS006,Alcohol-related disorders; Other nervous system disorders (often hereditary or degenerative),alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
G621,G621,10,Alcoholic polyneuropathy,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic polyneuropathy,NVS015,Polyneuropathies,MBD017; NVS015,Alcohol-related disorders; Polyneuropathies,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
I426,I426,10,Alcoholic cardiomyopathy,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cardiomyopathy,CIR005,Myocarditis and cardiomyopathy,CIR005; MBD017,Myocarditis and cardiomyopathy; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K2920,K2920,10,Alcoholic gastritis without bleeding,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic gastritis without bleeding,DIG007,Gastritis and duodenitis,DIG007; MBD017,Gastritis and duodenitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K2921,K2921,10,Alcoholic gastritis with bleeding,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic gastritis with bleeding,DIG007,Gastritis and duodenitis,DIG007; DIG021; MBD017,Gastritis and duodenitis; Gastrointestinal hemorrhage; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K700,K700,10,Alcoholic fatty liver,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic fatty liver,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7010,K7010,10,Alcoholic hepatitis without ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatitis without ascites,INF007,Hepatitis,INF007; MBD017,Hepatitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7011,K7011,10,Alcoholic hepatitis with ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatitis with ascites,INF007,Hepatitis,INF007; MBD017,Hepatitis; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K702,K702,10,Alcoholic fibrosis and sclerosis of liver,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic fibrosis and sclerosis of liver,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7030,K7030,10,Alcoholic cirrhosis of liver without ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cirrhosis of liver without ascites,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7031,K7031,10,Alcoholic cirrhosis of liver with ascites,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic cirrhosis of liver with ascites,DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7040,K7040,10,Alcoholic hepatic failure without coma,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatic failure without coma,DIG018,Hepatic failure,DIG018; MBD017,Hepatic failure; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K7041,K7041,10,Alcoholic hepatic failure with coma,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcoholic hepatic failure with coma,DIG018,Hepatic failure,DIG018; MBD017; NVS013,Hepatic failure; Alcohol-related disorders; Coma; stupor; and brain damage,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
K709,K709,10,"Alcoholic liver disease, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcoholic liver disease, unspecified",DIG019,Other specified and unspecified liver disease,DIG019; MBD017,Other specified and unspecified liver disease; Alcohol-related disorders,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99311,O99311,10,"Alcohol use complicating pregnancy, first trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, first trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99312,O99312,10,"Alcohol use complicating pregnancy, second trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, second trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99313,O99313,10,"Alcohol use complicating pregnancy, third trimester","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Alcohol use complicating pregnancy, third trimester",PRG028,Other specified complications in pregnancy,MBD017; PRG028,Alcohol-related disorders; Other specified complications in pregnancy,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99314,O99314,10,Alcohol use complicating childbirth,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcohol use complicating childbirth,PRG023,Complications specified during childbirth,MBD017; PRG023,Alcohol-related disorders; Complications specified during childbirth,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
O99315,O99315,10,Alcohol use complicating the puerperium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Alcohol use complicating the puerperium,PRG027,Complications specified during the puerperium,MBD017; PRG027,Alcohol-related disorders; Complications specified during the puerperium,alcohol_related_disorders,included_non_primary,ICD-10 F10/AHRQ MBD017 alcohol-related. Excluded from primary exposure.,0,0,1
F064,F064,10,Anxiety disorder due to known physiological condition,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Anxiety disorder due to known physiological condition,MBD005,Anxiety and fear-related disorders,MBD005,Anxiety and fear-related disorders,secondary_psychiatric_due_to_physiological_condition,excluded_secondary_physiological_condition,v1.1 rule: ICD-10 F06 family due to known physiological condition is excluded before MBD001/MBD002/MBD003/MBD005 primary-category assignment.,0,0,0
F0633,F0633,10,Mood disorder due to known physiological condition with manic features,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Mood disorder due to known physiological condition with manic features,MBD003,Bipolar and related disorders,MBD003,Bipolar and related disorders,secondary_psychiatric_due_to_physiological_condition,excluded_secondary_physiological_condition,v1.1 rule: ICD-10 F06 family due to known physiological condition is excluded before MBD001/MBD002/MBD003/MBD005 primary-category assignment.,0,0,0
F0634,F0634,10,Mood disorder due to known physiological condition with mixed features,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Mood disorder due to known physiological condition with mixed features,MBD003,Bipolar and related disorders,MBD002; MBD003,Depressive disorders; Bipolar and related disorders,secondary_psychiatric_due_to_physiological_condition,excluded_secondary_physiological_condition,v1.1 rule: ICD-10 F06 family due to known physiological condition is excluded before MBD001/MBD002/MBD003/MBD005 primary-category assignment.,0,0,0
2900,2900,9,"Senile dementia, uncomplicated","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SENILE DEMENTIA UNCOMP,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29010,29010,9,"Presenile dementia, uncomplicated","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PRESENILE DEMENTIA,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29011,29011,9,Presenile dementia with delirium,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PRESENILE DELIRIUM,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29012,29012,9,Presenile dementia with delusional features,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PRESENILE DELUSION,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29013,29013,9,Presenile dementia with depressive features,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PRESENILE DEPRESSION,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29020,29020,9,Senile dementia with delusional features,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SENILE DELUSION,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29021,29021,9,Senile dementia with depressive features,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SENILE DEPRESSIVE,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
2903,2903,9,Senile dementia with delirium,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SENILE DELIRIUM,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29040,29040,9,"Vascular dementia, uncomplicated","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ARTERIOSCLER DEMENT NOS,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29041,29041,9,"Vascular dementia, with delirium","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ARTERIOSCLER DELIRIUM,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29042,29042,9,"Vascular dementia, with delusions","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ARTERIOSCLER DELUSION,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29043,29043,9,"Vascular dementia, with depressed mood","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ARTERIOSCLER DEPRESSIVE,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
2940,2940,9,Amnestic disorder in conditions classified elsewhere,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AMNESTIC SYNDROME,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29410,29410,9,Dementia in conditions classified elsewhere without behavioral disturbance,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DEMENTIA IN OTH DISEASES W0 BEHAVRAL OCT00-,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29411,29411,9,Dementia in conditions classified elsewhere with behavioral disturbance,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DEMENTIA IN OTH DISEASES WBEHAVIORAL OCT00-,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29420,29420,9,"Dementia, unspecified, without behavioral disturbance","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",Demen NOS w/o behv dstrb (Begin 2011),653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
29421,29421,9,"Dementia, unspecified, with behavioral disturbance","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",Demen NOS w behav distrb (Begin 2011),653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
3310,3310,9,Alzheimer's disease,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ALZHEIMERS DISEASE,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
33111,33111,9,Pick's disease,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",PICKS DISEASE,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
33119,33119,9,Other frontotemporal dementia,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",OTHER FRONTOTEMPORAL DEMENTIA,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
33182,33182,9,Dementia with lewy bodies,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DEMENTIA WITH LEWY BODIES,653  ,Delirium/dementia/amnestic/other cognitiv,,,dementia_cognitive_disorders,included_non_primary,AHRQ CCS 653 plus ICD-9 dementia/cognitive code family. Excluded from primary exposure.,0,1,0
F0150,F0150,10,"Vascular dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Vascular dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",NVS011,Neurocognitive disorders,NVS011,Neurocognitive disorders,dementia_cognitive_disorders,included_non_primary,AHRQ CCSR NVS011; dementia/cognitive category. Excluded from primary exposure.,0,1,0
F0151,F0151,10,"Vascular dementia, unspecified severity, with behavioral disturbance","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Vascular dementia with behavioral disturbance,NVS011,Neurocognitive disorders,NVS011,Neurocognitive disorders,dementia_cognitive_disorders,included_non_primary,AHRQ CCSR NVS011; dementia/cognitive category. Excluded from primary exposure.,0,1,0
